fmt,search_name,date,adp
half-ppr,jauanjennings,2026-08-30,140.4
half-ppr,javontewilliams,2026-08-30,33.8
half-ppr,jaxonsmithnjigba,2026-08-30,5.1
half-ppr,jaxsondart,2026-08-30,118.3
half-ppr,jaydendaniels,2026-08-30,72.2
half-ppr,jaydenreed,2026-08-30,88.2
half-ppr,jaydonblue,2026-08-30,161.8
half-ppr,jaylenwaddle,2026-08-30,47.5
half-ppr,jaylenwarren,2026-08-30,63.7
half-ppr,jeremiyahlove,2026-08-30,30.2
half-ppr,jerryjeudy,2026-08-30,123.3
half-ppr,jkdobbins,2026-08-30,78.4
half-ppr,joeburrow,2026-08-30,57.4
half-ppr,jonahcoleman,2026-08-30,165.9
half-ppr,jonathantaylor,2026-08-30,5.9
half-ppr,jonathonbrooks,2026-08-30,90.5
half-ppr,jordanaddison,2026-08-30,85.8
half-ppr,jordanlove,2026-08-30,153.0
half-ppr,jordanmason,2026-08-30,113.8
half-ppr,jordyntyson,2026-08-30,156.3
half-ppr,joshallen,2026-08-30,33.3
half-ppr,joshdowns,2026-08-30,94.1
half-ppr,joshjacobs,2026-08-30,26.9
half-ppr,justinherbert,2026-08-30,108.1
half-ppr,justinjefferson,2026-08-30,13.9
half-ppr,juwanjohnson,2026-08-30,158.7
half-ppr,kaelonblack,2026-08-30,162.8
half-ppr,kaimifairbairn,2026-08-30,137.6
half-ppr,kayshonboutte,2026-08-30,163.7
half-ppr,kcconcepcion,2026-08-30,117.3
half-ppr,keatonmitchell,2026-08-30,164.5
half-ppr,keenanallen,2026-08-30,135.6
half-ppr,kennethwalker,2026-08-30,20.4
half-ppr,kennygainwell,2026-08-30,100.5
half-ppr,khalilshakir,2026-08-30,110.1
half-ppr,kylemonangai,2026-08-30,101.7
half-ppr,kylepitts,2026-08-30,87.6
half-ppr,kylermurray,2026-08-30,135.8
half-ppr,kyrenwilliams,2026-08-30,27.7
half-ppr,laddmcconkey,2026-08-30,40.7
half-ppr,lamarjackson,2026-08-30,55.7
half-ppr,lutherburden,2026-08-30,57.4
half-ppr,makailemon,2026-08-30,119.2
half-ppr,malachifields,2026-08-30,150.8
half-ppr,maliknabers,2026-08-30,25.5
half-ppr,malikwashington,2026-08-30,143.3
half-ppr,malikwillis,2026-08-30,164.4
half-ppr,markandrews,2026-08-30,125.5
half-ppr,marshawnlloyd,2026-08-30,154.1
half-ppr,marvinharrison,2026-08-30,66.8
half-ppr,matthewgolden,2026-08-30,102.1
half-ppr,matthewstafford,2026-08-30,73.0
half-ppr,michaelpittman,2026-08-30,81.1
half-ppr,michaelwilson,2026-08-30,74.6
half-ppr,mikeevans,2026-08-30,53.6
half-ppr,mikewashington,2026-08-30,152.4
half-ppr,nicocollins,2026-08-30,21.1
half-ppr,omarionhampton,2026-08-30,23.3
half-ppr,orondegadsden,2026-08-30,156.3
half-ppr,parkerwashington,2026-08-30,64.9
half-ppr,patrickmahomes,2026-08-30,103.6
half-ppr,pukanacua,2026-08-30,2.9
half-ppr,quentinjohnston,2026-08-30,87.5
half-ppr,quinshonjudkins,2026-08-30,51.4
half-ppr,rachaadwhite,2026-08-30,119.4
half-ppr,rasheerice,2026-08-30,16.6
half-ppr,rashidshaheed,2026-08-30,118.6
half-ppr,rashodbateman,2026-08-30,136.6
half-ppr,rhamondrestevenson,2026-08-30,62.8
half-ppr,ricodowdle,2026-08-30,75.3
half-ppr,rjharvey,2026-08-30,104.1
half-ppr,romeodoubs,2026-08-30,105.2
half-ppr,romeodunze,2026-08-30,50.0
half-ppr,ryanflournoy,2026-08-30,157.4
half-ppr,samdarnold,2026-08-30,145.6
half-ppr,samlaporta,2026-08-30,124.0
half-ppr,saquonbarkley,2026-08-30,17.1
half-ppr,stefondiggs,2026-08-30,94.4
half-ppr,tankbigsby,2026-08-30,154.3
half-ppr,tankdell,2026-08-30,157.2
half-ppr,teehiggins,2026-08-30,35.8
half-ppr,terranceferguson,2026-08-30,181.8
half-ppr,terrymclaurin,2026-08-30,45.9
half-ppr,tetairoamcmillan,2026-08-30,30.0
half-ppr,tjhockenson,2026-08-30,176.6
half-ppr,tonypollard,2026-08-30,66.8
half-ppr,travisetienne,2026-08-30,37.0
half-ppr,travishunter,2026-08-30,165.6
half-ppr,traviskelce,2026-08-30,121.5
half-ppr,treharris,2026-08-30,169.6
half-ppr,tretucker,2026-08-30,129.2
half-ppr,treveyonhenderson,2026-08-30,62.6
half-ppr,trevorlawrence,2026-08-30,90.1
half-ppr,treymcbride,2026-08-30,38.4
half-ppr,treysmack,2026-08-30,162.5
half-ppr,troyfranklin,2026-08-30,162.8
half-ppr,tuckerkraft,2026-08-30,95.4
half-ppr,tyjaespears,2026-08-30,140.3
half-ppr,tylerallgeier,2026-08-30,153.8
half-ppr,tylerbass,2026-08-30,140.6
half-ppr,tylerloop,2026-08-30,150.0
half-ppr,tylershough,2026-08-30,139.2
half-ppr,tylerwarren,2026-08-30,71.6
half-ppr,tyronetracy,2026-08-30,157.4
half-ppr,wandalerobinson,2026-08-30,93.2
half-ppr,willreichard,2026-08-30,158.1
half-ppr,willutz,2026-08-30,163.6
half-ppr,woodymarks,2026-08-30,141.6
half-ppr,xavierworthy,2026-08-30,100.2
half-ppr,zachcharbonnet,2026-08-30,133.3
half-ppr,zayflowers,2026-08-30,24.5
ppr,ATL,2026-08-30,160.7
ppr,BAL,2026-08-30,165.9
ppr,BUF,2026-08-30,162.3
ppr,CHI,2026-08-30,168.6
ppr,CIN,2026-08-30,180.0
ppr,CLE,2026-08-30,159.2
ppr,DAL,2026-08-30,162.6
ppr,DEN,2026-08-30,87.7
ppr,DET,2026-08-30,128.0
ppr,GB,2026-08-30,160.0
ppr,HOU,2026-08-30,98.2
ppr,JAX,2026-08-30,157.8
ppr,KC,2026-08-30,180.4
ppr,LA,2026-08-30,109.7
ppr,LAC,2026-08-30,140.3
ppr,MIN,2026-08-30,111.2
ppr,NE,2026-08-30,132.5
ppr,NO,2026-08-30,175.4
ppr,NYG,2026-08-30,165.7
ppr,NYJ,2026-08-30,147.7
ppr,PHI,2026-08-30,139.2
ppr,PIT,2026-08-30,135.0
ppr,SEA,2026-08-30,82.2
ppr,SF,2026-08-30,136.4
ppr,TB,2026-08-30,159.4
ppr,TEN,2026-08-30,171.2
ppr,WAS,2026-08-30,195.9
ppr,aaronjones,2026-08-30,104.7
ppr,aaronrodgers,2026-08-30,179.4
ppr,adonaimitchell,2026-08-30,165.4
ppr,ajbarner,2026-08-30,159.0
ppr,ajbrown,2026-08-30,17.6
ppr,alecpierce,2026-08-30,69.9
ppr,alvinkamara,2026-08-30,151.4
ppr,amonrastbrown,2026-08-30,6.4
ppr,andyborregales,2026-08-30,168.4
ppr,ashtonjeanty,2026-08-30,19.9
ppr,bakermayfield,2026-08-30,130.4
ppr,bhayshultuten,2026-08-30,52.4
ppr,bijanrobinson,2026-08-30,2.3
ppr,blakecorum,2026-08-30,122.7
ppr,blakegrupe,2026-08-30,162.9
ppr,bonix,2026-08-30,111.9
ppr,braelonallen,2026-08-30,156.5
ppr,brandonaubrey,2026-08-30,128.1
ppr,breecehall,2026-08-30,33.7
ppr,brentonstrange,2026-08-30,165.3
ppr,brianrobinson,2026-08-30,156.7
ppr,brianthomas,2026-08-30,72.8
ppr,brockbowers,2026-08-30,35.2
ppr,brockpurdy,2026-08-30,87.0
ppr,bryceyoung,2026-08-30,162.7
ppr,bubmeans,2026-08-30,177.6
ppr,buckyirving,2026-08-30,45.1
ppr,cairosantos,2026-08-30,170.2
ppr,calebdouglas,2026-08-30,167.2
ppr,calebwilliams,2026-08-30,90.4
ppr,calvinridley,2026-08-30,145.1
ppr,camerondicker,2026-08-30,141.3
ppr,camlittle,2026-08-30,153.6
ppr,camskattebo,2026-08-30,38.8
ppr,camward,2026-08-30,170.5
ppr,carnelltate,2026-08-30,80.2
ppr,ceedeelamb,2026-08-30,10.5
ppr,chasebrown,2026-08-30,13.0
ppr,chasemclaughlin,2026-08-30,153.0
ppr,chigokonkwo,2026-08-30,162.9
ppr,chimeredike,2026-08-30,133.8
ppr,chrisboswell,2026-08-30,158.3
ppr,chrisgodwin,2026-08-30,79.6
ppr,chrisolave,2026-08-30,18.9
ppr,chrisrodriguez,2026-08-30,157.4
ppr,christianmccaffrey,2026-08-30,6.6
ppr,christianwatson,2026-08-30,59.2
ppr,chubahubbard,2026-08-30,81.6
ppr,cjstroud,2026-08-30,158.0
ppr,colstonloveland,2026-08-30,56.4
ppr,cooperkupp,2026-08-30,153.4
ppr,courtlandsutton,2026-08-30,60.6
ppr,cyrusallen,2026-08-30,147.0
ppr,dakprescott,2026-08-30,65.5
ppr,dallasgoedert,2026-08-30,101.5
ppr,daltonkincaid,2026-08-30,148.7
ppr,daltonschultz,2026-08-30,161.4
ppr,dandreswift,2026-08-30,45.0
ppr,danieljones,2026-08-30,159.4
ppr,dariusslayton,2026-08-30,173.5
ppr,davanteadams,2026-08-30,42.3
ppr,davidmontgomery,2026-08-30,57.7
ppr,davidnjoku,2026-08-30,153.8
ppr,deanconnors,2026-08-30,170.4
ppr,deebosamuel,2026-08-30,107.0
ppr,denzelboston,2026-08-30,137.4
ppr,derrickhenry,2026-08-30,16.8
ppr,deshaunwatson,2026-08-30,172.1
ppr,devaughnvele,2026-08-30,163.7
ppr,devonachane,2026-08-30,10.3
ppr,devontasmith,2026-08-30,29.9
ppr,dezhaunstribling,2026-08-30,130.5
ppr,djmoore,2026-08-30,48.2
ppr,dkmetcalf,2026-08-30,65.5
ppr,dominiczvada,2026-08-30,183.4
ppr,dontayvionwicks,2026-08-30,166.7
ppr,drakelondon,2026-08-30,11.4
ppr,drakemaye,2026-08-30,51.9
ppr,dylansampson,2026-08-30,159.6
ppr,eddypineiro,2026-08-30,165.4
ppr,emaridemercado,2026-08-30,141.5
ppr,emekaegbuka,2026-08-30,34.8
ppr,emmettjohnson,2026-08-30,157.6
ppr,evanmcpherson,2026-08-30,168.2
ppr,fernandomendoza,2026-08-30,164.0
ppr,garrettwilson,2026-08-30,26.6
ppr,genosmith,2026-08-30,175.0
ppr,georgekittle,2026-08-30,103.3
ppr,georgepickens,2026-08-30,20.7
ppr,germiebernard,2026-08-30,188.7
ppr,gregdulcich,2026-08-30,172.4
ppr,haroldfannin,2026-08-30,77.6
ppr,harrisonbutker,2026-08-30,162.6
ppr,harrisonmevis,2026-08-30,148.3
ppr,hunterhenry,2026-08-30,157.9
ppr,isaiahlikely,2026-08-30,137.0
ppr,isiahpacheco,2026-08-30,151.6
ppr,jacobybrissett,2026-08-30,171.7
ppr,jacorycroskeymerritt,2026-08-30,114.4
ppr,jadarianprice,2026-08-30,73.5
ppr,jahmyrgibbs,2026-08-30,1.5
ppr,jakebates,2026-08-30,145.3
ppr,jakeelliott,2026-08-30,169.8
ppr,jakeferguson,2026-08-30,132.7
ppr,jakobilane,2026-08-30,158.1
ppr,jakobimeyers,2026-08-30,86.5
ppr,jaleelmclaughlin,2026-08-30,97.8
ppr,jalencoker,2026-08-30,122.5
ppr,jalenhurts,2026-08-30,77.7
ppr,jalenmcmillan,2026-08-30,134.9
ppr,jalennailor,2026-08-30,155.3
ppr,jamarrchase,2026-08-30,3.9
ppr,jamesconner,2026-08-30,170.2
ppr,jamescook,2026-08-30,12.5
ppr,jamesonwilliams,2026-08-30,45.2
ppr,jaredgoff,2026-08-30,100.8
ppr,jasonmyers,2026-08-30,136.4
ppr,jauanjennings,2026-08-30,146.9
ppr,javontewilliams,2026-08-30,36.8
ppr,jaxonsmithnjigba,2026-08-30,5.5
ppr,jaxsondart,2026-08-30,117.9
ppr,jaydendaniels,2026-08-30,71.8
ppr,jaydenreed,2026-08-30,95.5
ppr,jaydonblue,2026-08-30,161.9
ppr,jaylenwaddle,2026-08-30,45.4
ppr,jaylenwarren,2026-08-30,61.7
ppr,jaylinnoel,2026-08-30,166.8
ppr,jeremiyahlove,2026-08-30,27.1
ppr,jerryjeudy,2026-08-30,127.5
ppr,jkdobbins,2026-08-30,86.7
ppr,joeburrow,2026-08-30,57.4
ppr,joeyslye,2026-08-30,153.0
ppr,jonahcoleman,2026-08-30,149.4
ppr,jonathantaylor,2026-08-30,7.4
ppr,jonathonbrooks,2026-08-30,92.2
ppr,jordanaddison,2026-08-30,96.8
ppr,jordanjames,2026-08-30,153.0
ppr,jordanlove,2026-08-30,145.7
ppr,jordanmason,2026-08-30,115.5
ppr,jordyntyson,2026-08-30,157.3
ppr,joshallen,2026-08-30,34.5
ppr,joshdowns,2026-08-30,89.2
ppr,joshjacobs,2026-08-30,31.4
ppr,justicehill,2026-08-30,170.2
ppr,justinherbert,2026-08-30,105.3
ppr,justinjefferson,2026-08-30,11.9
ppr,juwanjohnson,2026-08-30,150.5
ppr,kaelonblack,2026-08-30,160.1
ppr,kaimifairbairn,2026-08-30,136.4
ppr,kayshonboutte,2026-08-30,161.8
ppr,kcconcepcion,2026-08-30,121.0
ppr,keatonmitchell,2026-08-30,157.3
ppr,keenanallen,2026-08-30,133.8
ppr,kennethwalker,2026-08-30,21.1
ppr,kennygainwell,2026-08-30,90.9
ppr,kenyonsadiq,2026-08-30,158.4
ppr,khalilshakir,2026-08-30,104.0
ppr,kimanividal,2026-08-30,160.4
ppr,kylemonangai,2026-08-30,109.9
ppr,kylepitts,2026-08-30,76.5
ppr,kylermurray,2026-08-30,134.3
ppr,kyrenwilliams,2026-08-30,31.5
ppr,laddmcconkey,2026-08-30,38.1
ppr,lamarjackson,2026-08-30,56.7
ppr,lutherburden,2026-08-30,55.7
ppr,makailemon,2026-08-30,120.2
ppr,malachifields,2026-08-30,158.3
ppr,maliknabers,2026-08-30,26.9
ppr,malikwashington,2026-08-30,149.2
ppr,malikwillis,2026-08-30,160.9
ppr,markandrews,2026-08-30,129.5
ppr,marshawnlloyd,2026-08-30,148.8
ppr,marvinharrison,2026-08-30,64.7
ppr,matthewgolden,2026-08-30,108.0
ppr,matthewstafford,2026-08-30,75.6
ppr,michaelpittman,2026-08-30,75.6
ppr,michaelwilson,2026-08-30,75.3
ppr,mikeevans,2026-08-30,55.3
ppr,mikewashington,2026-08-30,146.3
ppr,najeeharris,2026-08-30,167.0
ppr,nickfolk,2026-08-30,172.5
ppr,nicocollins,2026-08-30,21.2
ppr,omarcooper,2026-08-30,149.6
ppr,omarionhampton,2026-08-30,22.7
ppr,parkerwashington,2026-08-30,64.4
ppr,patbryant,2026-08-30,155.2
ppr,patfreiermuth,2026-08-30,180.6
ppr,patrickmahomes,2026-08-30,102.6
ppr,pukanacua,2026-08-30,3.0
ppr,quentinjohnston,2026-08-30,97.5
ppr,quinshonjudkins,2026-08-30,50.5
ppr,rachaadwhite,2026-08-30,114.8
ppr,rasheerice,2026-08-30,15.6
ppr,rashidshaheed,2026-08-30,128.4
ppr,rashodbateman,2026-08-30,153.5
ppr,raydavis,2026-08-30,165.8
ppr,rhamondrestevenson,2026-08-30,61.7
ppr,ricodowdle,2026-08-30,74.5
ppr,rjharvey,2026-08-30,93.1
ppr,romeodoubs,2026-08-30,112.4
ppr,romeodunze,2026-08-30,53.7
ppr,ryanflournoy,2026-08-30,170.4
ppr,samajeperine,2026-08-30,156.2
ppr,samdarnold,2026-08-30,145.4
ppr,samlaporta,2026-08-30,117.3
ppr,saquonbarkley,2026-08-30,19.0
ppr,stefondiggs,2026-08-30,91.6
ppr,tankbigsby,2026-08-30,160.9
ppr,tankdell,2026-08-30,158.3
ppr,teehiggins,2026-08-30,37.1
ppr,terranceferguson,2026-08-30,163.4
ppr,terrymclaurin,2026-08-30,47.8
ppr,tetairoamcmillan,2026-08-30,31.0
ppr,tjhockenson,2026-08-30,164.1
ppr,tonypollard,2026-08-30,69.4
ppr,travisetienne,2026-08-30,36.7
ppr,travishunter,2026-08-30,164.3
ppr,traviskelce,2026-08-30,103.9
ppr,treharris,2026-08-30,167.3
ppr,tretucker,2026-08-30,132.6
ppr,treveyonhenderson,2026-08-30,64.0
ppr,trevorlawrence,2026-08-30,91.2
ppr,treymcbride,2026-08-30,29.2
ppr,treysmack,2026-08-30,163.8
ppr,troyfranklin,2026-08-30,187.6
ppr,tuatagovailoa,2026-08-30,161.9
ppr,tuckerkraft,2026-08-30,101.4
ppr,tyjaespears,2026-08-30,129.3
ppr,tyjohnson,2026-08-30,176.0
ppr,tylerallgeier,2026-08-30,155.6
ppr,tylerbass,2026-08-30,158.2
ppr,tylerloop,2026-08-30,155.7
ppr,tylershough,2026-08-30,135.2
ppr,tylerwarren,2026-08-30,65.5
ppr,tyronetracy,2026-08-30,157.0
ppr,wandalerobinson,2026-08-30,86.3
ppr,willreichard,2026-08-30,162.2
ppr,willutz,2026-08-30,160.4
ppr,woodymarks,2026-08-30,139.5
ppr,xavierhutchinson,2026-08-30,187.3
ppr,xavierlegette,2026-08-30,181.0
ppr,xavierworthy,2026-08-30,105.5
ppr,zachcharbonnet,2026-08-30,132.0
ppr,zayflowers,2026-08-30,26.4
standard,ATL,2026-08-30,164.0
standard,BAL,2026-08-30,159.6
standard,BUF,2026-08-30,161.0
standard,CLE,2026-08-30,159.3
standard,DAL,2026-08-30,155.7
standard,DEN,2026-08-30,90.5
standard,DET,2026-08-30,121.9
standard,HOU,2026-08-30,101.0
standard,JAX,2026-08-30,157.8
standard,LA,2026-08-30,113.6
standard,LAC,2026-08-30,143.1
standard,MIN,2026-08-30,115.6
standard,NE,2026-08-30,131.0
standard,NO,2026-08-30,167.6
standard,NYG,2026-08-30,150.5
standard,PHI,2026-08-30,137.4
standard,PIT,2026-08-30,136.3
standard,SEA,2026-08-30,83.3
standard,TB,2026-08-30,174.4
standard,TEN,2026-08-30,163.0
standard,aaronjones,2026-08-30,115.8
standard,adonaimitchell,2026-08-30,160.6
standard,ajbrown,2026-08-30,19.8
standard,alecpierce,2026-08-30,54.6
standard,alvinkamara,2026-08-30,151.3
standard,amonrastbrown,2026-08-30,8.7
standard,andyborregales,2026-08-30,173.6
standard,ashtonjeanty,2026-08-30,24.7
standard,bakermayfield,2026-08-30,136.0
standard,bhayshultuten,2026-08-30,47.3
standard,bijanrobinson,2026-08-30,2.3
standard,blakecorum,2026-08-30,105.8
standard,blakegrupe,2026-08-30,166.8
standard,bonix,2026-08-30,116.6
standard,braelonallen,2026-08-30,145.5
standard,brandonaubrey,2026-08-30,127.5
standard,breecehall,2026-08-30,32.1
standard,brentonstrange,2026-08-30,167.8
standard,brianrobinson,2026-08-30,162.6
standard,brianthomas,2026-08-30,70.4
standard,brockbowers,2026-08-30,51.3
standard,brockpurdy,2026-08-30,89.0
standard,bubmeans,2026-08-30,163.3
standard,buckyirving,2026-08-30,46.0
standard,cairosantos,2026-08-30,162.0
standard,calebdouglas,2026-08-30,159.3
standard,calebwilliams,2026-08-30,89.5
standard,calvinridley,2026-08-30,133.8
standard,camerondicker,2026-08-30,144.7
standard,camlittle,2026-08-30,150.7
standard,camskattebo,2026-08-30,37.8
standard,carnelltate,2026-08-30,72.6
standard,ceedeelamb,2026-08-30,14.3
standard,chasebrown,2026-08-30,15.7
standard,chasemclaughlin,2026-08-30,148.9
standard,chrisboswell,2026-08-30,165.2
standard,chrisgodwin,2026-08-30,80.1
standard,chrisolave,2026-08-30,25.2
standard,chrisrodriguez,2026-08-30,149.7
standard,christianmccaffrey,2026-08-30,6.9
standard,christianwatson,2026-08-30,49.7
standard,chubahubbard,2026-08-30,83.5
standard,cjstroud,2026-08-30,166.4
standard,colbyparkinson,2026-08-30,155.8
standard,colstonloveland,2026-08-30,68.7
standard,cooperkupp,2026-08-30,152.4
standard,courtlandsutton,2026-08-30,60.1
standard,dakprescott,2026-08-30,67.1
standard,dallasgoedert,2026-08-30,90.4
standard,daltonkincaid,2026-08-30,143.6
standard,dandreswift,2026-08-30,40.5
standard,danieljones,2026-08-30,168.5
standard,dariusslayton,2026-08-30,164.3
standard,davanteadams,2026-08-30,35.4
standard,davidmontgomery,2026-08-30,52.2
standard,deebosamuel,2026-08-30,93.2
standard,denzelboston,2026-08-30,137.2
standard,derrickhenry,2026-08-30,7.4
standard,devaughnvele,2026-08-30,166.8
standard,devonachane,2026-08-30,11.5
standard,devontasmith,2026-08-30,37.6
standard,dezhaunstribling,2026-08-30,123.7
standard,djmoore,2026-08-30,47.6
standard,dkmetcalf,2026-08-30,62.7
standard,dontayvionwicks,2026-08-30,151.1
standard,drakelondon,2026-08-30,13.1
standard,drakemaye,2026-08-30,50.5
standard,eddypineiro,2026-08-30,152.4
standard,emekaegbuka,2026-08-30,34.4
standard,evanmcpherson,2026-08-30,171.0
standard,garrettwilson,2026-08-30,39.5
standard,georgekittle,2026-08-30,112.5
standard,georgepickens,2026-08-30,19.9
standard,haroldfannin,2026-08-30,98.2
standard,harrisonbutker,2026-08-30,163.1
standard,harrisonmevis,2026-08-30,143.8
standard,hunterhenry,2026-08-30,146.6
standard,isaiahlikely,2026-08-30,136.7
standard,isiahpacheco,2026-08-30,153.6
standard,jacorycroskeymerritt,2026-08-30,88.1
standard,jadarianprice,2026-08-30,68.6
standard,jahmyrgibbs,2026-08-30,1.4
standard,jakebates,2026-08-30,150.9
standard,jakeferguson,2026-08-30,160.6
standard,jakobilane,2026-08-30,155.0
standard,jakobimeyers,2026-08-30,87.8
standard,jalencoker,2026-08-30,115.0
standard,jalenhurts,2026-08-30,80.6
standard,jalenmcmillan,2026-08-30,130.5
standard,jalennailor,2026-08-30,140.5
standard,jamarrchase,2026-08-30,4.7
standard,jamescook,2026-08-30,8.5
standard,jamesonwilliams,2026-08-30,33.0
standard,jaredgoff,2026-08-30,101.9
standard,jasonmyers,2026-08-30,130.8
standard,jauanjennings,2026-08-30,139.1
standard,javontewilliams,2026-08-30,27.5
standard,jaxonsmithnjigba,2026-08-30,6.2
standard,jaxsondart,2026-08-30,119.7
standard,jaydendaniels,2026-08-30,70.3
standard,jaydenreed,2026-08-30,88.8
standard,jaylenwaddle,2026-08-30,53.0
standard,jaylenwarren,2026-08-30,67.2
standard,jeremiyahlove,2026-08-30,31.1
standard,jerryjeudy,2026-08-30,123.6
standard,jkdobbins,2026-08-30,70.9
standard,joeburrow,2026-08-30,56.2
standard,jonahcoleman,2026-08-30,150.9
standard,jonathantaylor,2026-08-30,4.2
standard,jonathonbrooks,2026-08-30,89.5
standard,jordanaddison,2026-08-30,83.8
standard,jordanlove,2026-08-30,151.6
standard,jordanmason,2026-08-30,97.0
standard,jordyntyson,2026-08-30,156.4
standard,joshallen,2026-08-30,27.8
standard,joshdowns,2026-08-30,100.0
standard,joshjacobs,2026-08-30,20.2
standard,justinherbert,2026-08-30,108.8
standard,justinjefferson,2026-08-30,16.1
standard,juwanjohnson,2026-08-30,153.4
standard,kaelonblack,2026-08-30,154.4
standard,kaimifairbairn,2026-08-30,131.6
standard,kayshonboutte,2026-08-30,159.6
standard,kcconcepcion,2026-08-30,113.0
standard,keatonmitchell,2026-08-30,158.2
standard,keenanallen,2026-08-30,140.1
standard,kennethwalker,2026-08-30,20.2
standard,kennygainwell,2026-08-30,117.6
standard,khalilshakir,2026-08-30,113.2
standard,kimanividal,2026-08-30,150.9
standard,kylemonangai,2026-08-30,95.7
standard,kylepitts,2026-08-30,112.0
standard,kylermurray,2026-08-30,143.2
standard,kyrenwilliams,2026-08-30,21.6
standard,laddmcconkey,2026-08-30,43.1
standard,lamarjackson,2026-08-30,56.0
standard,lutherburden,2026-08-30,61.0
standard,makailemon,2026-08-30,114.3
standard,maliknabers,2026-08-30,28.7
standard,malikwashington,2026-08-30,149.4
standard,malikwillis,2026-08-30,163.2
standard,markandrews,2026-08-30,116.9
standard,marshawnlloyd,2026-08-30,151.1
standard,marvinharrison,2026-08-30,65.8
standard,matthewgolden,2026-08-30,94.5
standard,matthewstafford,2026-08-30,71.1
standard,michaelpittman,2026-08-30,90.3
standard,michaelwilson,2026-08-30,75.2
standard,mikeevans,2026-08-30,54.0
standard,mikewashington,2026-08-30,150.4
standard,nicocollins,2026-08-30,20.7
standard,omarionhampton,2026-08-30,23.9
standard,parkerwashington,2026-08-30,64.1
standard,patrickmahomes,2026-08-30,104.4
standard,pukanacua,2026-08-30,3.9
standard,quentinjohnston,2026-08-30,78.4
standard,quinshonjudkins,2026-08-30,49.3
standard,rachaadwhite,2026-08-30,130.5
standard,rasheerice,2026-08-30,17.4
standard,rashidshaheed,2026-08-30,109.1
standard,rashodbateman,2026-08-30,130.5
standard,raydavis,2026-08-30,163.0
standard,rhamondrestevenson,2026-08-30,60.9
standard,ricodowdle,2026-08-30,75.7
standard,rjharvey,2026-08-30,114.2
standard,romeodoubs,2026-08-30,98.8
standard,romeodunze,2026-08-30,45.1
standard,ryanflournoy,2026-08-30,169.7
standard,samdarnold,2026-08-30,152.2
standard,samlaporta,2026-08-30,126.3
standard,saquonbarkley,2026-08-30,12.3
standard,stefondiggs,2026-08-30,97.9
standard,tankbigsby,2026-08-30,156.5
standard,tankdell,2026-08-30,153.7
standard,teehiggins,2026-08-30,34.9
standard,terrymclaurin,2026-08-30,43.4
standard,tetairoamcmillan,2026-08-30,31.8
standard,tonypollard,2026-08-30,65.8
standard,travisetienne,2026-08-30,38.2
standard,travishunter,2026-08-30,166.2
standard,traviskelce,2026-08-30,136.9
standard,tretucker,2026-08-30,127.1
standard,treveyonhenderson,2026-08-30,59.1
standard,trevorlawrence,2026-08-30,88.3
standard,treymcbride,2026-08-30,48.6
standard,treysmack,2026-08-30,160.0
standard,tuckerkraft,2026-08-30,90.0
standard,tyjaespears,2026-08-30,157.1
standard,tylerallgeier,2026-08-30,152.7
standard,tylerbass,2026-08-30,156.8
standard,tylerloop,2026-08-30,147.7
standard,tylershough,2026-08-30,144.4
standard,tylerwarren,2026-08-30,79.5
standard,tyronetracy,2026-08-30,158.5
standard,wandalerobinson,2026-08-30,104.0
standard,willreichard,2026-08-30,161.0
